"id","token","price","market_cap","daily_hour_volume","direction","timestamp"
7310,Aw8qLRHGhMcKq7rxs5XBNCd9oe3BvoAhpNMVz7AdGmty,0.0000019617175529,0,0,down,2023-09-29 09:26:08.173
7311,"4SZjjNABoqhbd4hnapbvoEPEqT8mnNkfbEoAwALf1V8t",0.05061243417896536,0,49.88534146,down,2023-09-29 09:26:08.182
7312,sonarX4VtVkQemriJeLm6CKeW3GDMyiBnnAEMw1MRAE,0.0033846168491818507,0,60722.33658642,up,2023-09-29 09:26:08.190
7313,"2XSuy8RSESbtYRBbVHxGWuoikn3B6iXKVKzN4i3owTCf",0.0000000977869929,0,0,down,2023-09-29 09:26:08.198
7314,HovGjrBGTfna4dvg6exkMxXuexB3tUfEZKcut8AWowXj,0.0000299222454571,79688.5586409504,70241.58090114,down,2023-09-29 09:26:08.206
7315,"7Q2afV64in6N6SeZsAAB81TJzwDoD6zpqmHkzi9Dcavn",22.72686929541531,0,52.61593649,up,2023-09-29 09:26:08.215
7316,UNQtEecZ5Zb4gSSVHCAWUQEoNnSVEbWiKCi1v9kdUJJ,0.0005059889311759,0,17679.20566532,down,2023-09-29 09:26:08.223
7317,CgbJxXyaHeU8VsquBpySuFXA94b6LWXxioZ28wRr8fs9,0.0000003094546804,0,0.68074701,down,2023-09-29 09:26:08.232
7318,UXPhBoR3qG4UCiGNJfV7MqhHyFqKN68g45GoYvAeL2M,0.01005688057641714,0,13721.77864309,up,2023-09-29 09:26:08.240
7319,CN7qFa5iYkHz99PTctvT4xXUHnxwjQ5MHxCuTJtPN5uS,0.00462561318671955,0,130.04227409,down,2023-09-29 09:26:08.249
7320,AAmGoPDFLG6bE82BgZWjVi8k95tj9Tf3vUN7WvtUm2BU,0.002272320382668625,104947.878100879,121.68248534,down,2023-09-29 09:26:08.257
7321,"3DHPqxdMXogNNnpqBMF8N4Zs4dn1WR31H7UjWq6FExwG",0.0022775473155047243,0,78.6392405,down,2023-09-29 09:26:08.264
7322,q4bpaRKw3fJB1AJBeeBaKv3TjYzWsmntLgnSB275YUb,0.002075814794101111,0,0,down,2023-09-29 09:26:08.274
7323,G7uYedVqFy97mzjygebnmmaMUVxWHFhNZotY6Zzsprvf,0.0016582081173658913,0,41487.63113618,up,2023-09-29 09:26:08.286
7324,FNFKRV3V8DtA3gVJN6UshMiLGYA8izxFwkNWmJbFjmRj,0.0033717699208998396,0,6680.79162383,down,2023-09-29 09:26:08.298
7325,CH74tuRLTYcxG7qNJCsV9rghfLXJCQJbsu7i52a8F1Gn,0.0001057976856095,44478.1030605022,71750.75147447,down,2023-09-29 09:26:08.310
7326,PRSMNsEPqhGVCH1TtWiJqPjJyh2cKrLostPZTNy1o5x,0.0034621679150866782,1998198.65295765,14693.78710533,down,2023-09-29 09:26:08.320
7327,"6F9XriABHfWhit6zmMUYAQBSy6XK5VF1cHXuW5LDpRtC",0.000064142874507,0,0,down,2023-09-29 09:26:08.329
7328,Basis9oJw9j8cw53oMV7iqsgo6ihi9ALw4QR31rcjUJa,0.0021160123993159536,0,6.97431705,down,2023-09-29 09:26:08.338
7329,GLmaRDRmYd4u3YLfnj9eq1mrwxa1YfSweZYYZXZLTRdK,0.0000019999562497,0,0,down,2023-09-29 09:26:08.346
7330,"6XWfkyg5mzGtKNftSDgYjyoPyUsLRf2rafj95XSFSFrr",0.0000291409728244,0,22.12944471,down,2023-09-29 09:26:08.355
7331,DMCUFm2ZAnSU7UgsdVq23gRogMU3MEBjPgQF1gK53rEn,0.0001237971329537,0,21.35089257,down,2023-09-29 09:26:08.364
7332,So11111111111111111111111111111111111111112,20.110490053474997,0,20214231.5258226,up,2023-09-29 09:26:08.372
7333,METAmTMXwdb8gYzyCPfXXFmZZw4rUsXX58PNsDg7zjL,0.000792105154863,0,42626.93687357,down,2023-09-29 09:26:08.380
7334,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.009431550418383113,7896733.20953475,203379.739131,down,2023-09-29 09:26:08.388
7335,HKfs24UEDQpHS5hUyKYkHd9q7GY5UQ679q2bokeL2whu,0.004352908373512947,0,0,down,2023-09-29 09:26:08.396
7336,Czt7Fc4dz6BpLh2vKiSYyotNK2uPPDhvbWrrLeD9QxhV,0.0005000029536439,0,0,down,2023-09-29 09:26:08.405
7337,"4tJZhSdGePuMEfZQ3h5LaHjTPsw1iWTRFTojnZcwsAU6",0.002506560375168633,0,84582.3393337,up,2023-09-29 09:26:08.413
7338,Gz3u6eJaKEviYpPC5AwUziz891kNX76PNdsmJrnaNNY4,0.0001044534696086,0,0.78987579,up,2023-09-29 09:26:08.421
7339,G7eETAaUzmsBPKhokZyfbaT4tD9igdZSmfQGEYWem8Sw,0.0000077397487642,0,0,down,2023-09-29 09:26:08.433
7340,nosXBVoaCTtYdLvKY6Csb4AC8JCdQKKAaWYtx2ZMoo7,0.010896962035219646,0,107510.9825375,up,2023-09-29 09:26:08.446
7341,HBB111SCo9jkCejsZfz8Ec8nH7T6THF8KEKSnvwT6XK6,0.04024615659452478,0,46413.88901986,up,2023-09-29 09:26:08.459
7342,"5EbpXhW7t8ypBF3Q1X7odFaHjuh7XJfCohXR3VYAW32i",0.0000565327822701,0,221.70909243,up,2023-09-29 09:26:08.468
7343,SHDWyBxihqiCj6YekG2GUr7wqKLeLAMK1gHZck9pL6y,0.10052481847443077,0,22645.97034755,up,2023-09-29 09:26:08.476
7344,"3aAYh35n81F8HPG2QBdE48aYdzGFj2fsLccg91X4AcRc",0.0001699962805686,0,0.59493904,up,2023-09-29 09:26:08.486
7345,"5Wsd311hY8NXQhkt9cWHwTnqafk7BGEbLu8Py3DSnPAr",0.0013088130326370864,0,154.36606196,up,2023-09-29 09:26:08.494
7346,SLCLww7nc1PD2gQPQdGayHviVVcpMthnqUz2iWKhNQV,0.0011237722160025504,0,1644.91141442,up,2023-09-29 09:26:08.503
7347,PsyFiqqjiv41G7o5SMRzDJCu4psptThNR2GtfeGHfSq,0.003794594543356686,0,63880.35500801,up,2023-09-29 09:26:08.511
7348,HHjoYwUp5aU6pnrvN4s2pwEErwXNZKhxKGYjRJMoBjLw,0.0672677207320523,8317132.27641487,431466.83109061,down,2023-09-29 09:26:08.520
7349,"7SZUnH7H9KptyJkUhJ5L4Kee5fFAbqVgCHvt7B6wg4Xc",0.0000004150916884,0,0,down,2023-09-29 09:26:08.527
7350,CiAkzbxkQCyY7hFtNeUHMbqiL8CXtbWaRnUJpJz5sBrE,0.000019069582841,0,4674.52101551,up,2023-09-29 09:26:08.535
7351,"674PmuiDtgKx3uKuJ1B16f9m5L84eFvNwj3xDMvHcbo7",0.0000843143158517,0,0.42164516,up,2023-09-29 09:26:08.543
7352,SNSNkV9zfG5ZKWQs6x4hxvBRV6s8SqMfSGCtECDvdMd,0.0022452469708492454,0,337555.03887459,up,2023-09-29 09:26:08.552
7353,E6UU5M1z4CvSAAF99d9wRoXsasWMEXsvHrz3JQRXtm2X,0.0000015917212646,0,0.0065907,down,2023-09-29 09:26:08.560
7354,svtMpL5eQzdmB3uqK9NXaQkq8prGZoKQFNVJghdWCkV,0.03579901202784233,0,0,down,2023-09-29 09:26:08.568
7355,FsPncBfeDV3Uv9g6yyx1NnKidvUeCaAiT2NtBAPy17xg,0.0000841435588199,0,69.75665236,up,2023-09-29 09:26:08.576
7356,HJbNXx2YMRxgfUJ6K4qeWtjatMK5KYQT1QnsCdDWywNv,0.0012143559952228257,0,13342.21590227,up,2023-09-29 09:26:08.585
7357,G9tt98aYSznRk7jWsfuz9FnTdokxS6Brohdo9hSmjTRB,0.0024079710277105436,0,414.16229631,up,2023-09-29 09:26:08.593
7358,BDrL8huis6S5tpmozaAaT5zhE5A7ZBAB2jMMvpKEeF8A,0.0035199229994848638,0,12486.50486438,up,2023-09-29 09:26:08.601
7359,"7kbnvuGBxxj8AG9qp8Scn56muWGaRaFqxg1FsRp3PaFT",1.0004594419749584,0,1142236.68443684,up,2023-09-29 09:26:08.609
7360,GEJpt3Wjmr628FqXxTgxMce1pLntcPV4uFi8ksxMyPQh,21.87490854590402,0,146.60078888,up,2023-09-29 09:26:08.617
7361,"6naWDMGNWwqffJnnXFLBCLaYu1y5U9Rohe5wwJPHvf1p",0.03287439599680346,0,0,down,2023-09-29 09:26:08.625
7362,ATZERmcPfopS9vGqw9kxqRj9Bmdi3Z268nHXkGsMa3Pf,0.0000009160476953,0,570.96589504,up,2023-09-29 09:26:08.633
7363,ratioMVg27rSZbSvBopUvsdrGUzeALUfFma61mpxc8J,0.003245316555448414,0,42296.76760352,down,2023-09-29 09:26:08.641
7364,MMAx26JtJgSWv6yH48nEHCGZcVvRbf9Lt9ALa7jSipe,0.007161678473221823,0,0,down,2023-09-29 09:26:08.649
7365,sRLY3migNrkC1HLgqotpvi66qGkdNedqPZ9TJpAQhyh,0.00633632630063923,0,386.93447393,down,2023-09-29 09:26:08.658
7366,EE5L8cMU4itTsCSuor7NLK6RZx6JhsBe8GGV3oaAHm3P,889.9805311197524,0,0,down,2023-09-29 09:26:08.666
7367,AGkFkKgXUEP7ZXazza5a25bSKbz5dDpgafPhqywuQnpf,0.0001967216381832,0,17.13958159,up,2023-09-29 09:26:08.674
7368,HVkFqcMHevVPb4XKrf4XowjEaVVsBoqJ2U1EG59Dfk5j,0.0005649779336909,30178.6172355672,209573.121849,up,2023-09-29 09:26:08.683
7369,"7297kX7SEZ1do223VsjTAC2MS9gLxPJoxFs9UMwiG4oS",0.0003909914468178,0,3254.26124456,down,2023-09-29 09:26:08.692
7370,Bwfe7DwmEDvjEBZGbQnDU8CrwZsuvYaed1VuQ8KDTGsS,0.0000032551549419,0,2.57467007,up,2023-09-29 09:26:08.701
7371,de1QJkP1qDCk5JYCCXCeq27bQQUdCaiv7xVKFrhPSzF,0.000324492901515,0,14355.91495852,up,2023-09-29 09:26:08.710
7372,YAWtS7vWCSRPckx1agB6sKidVXiXiDUfehXdEUSRGKE,0.0000246161435648,0,0,down,2023-09-29 09:26:08.719
7373,EcQCUYv57C4V6RoPxkVUiDwtX1SP8y8FP5AEToYL8Az,0.004500150958782474,2177377.34700716,2075028.91563156,up,2023-09-29 09:26:08.727
7374,"56tNQ29XBrbovm5K5SThuQatjCy92w2wKUaUeQ8WCD9g",0.000000800940616,0,0,down,2023-09-29 09:26:08.736
7375,GZL4yjPohDShW4RofJ6dEWu2Fv7qEa5mBT7Dpje5hqe7,0.5253430305761921,0,0,down,2023-09-29 09:26:08.744
7376,EFqYVEitSUpUTj2d9LSqun4eZ4BzouFuTPqQzU4hNtsS,0.000004094551435,0,2.53500922,down,2023-09-29 09:26:08.753
7377,HG2FnifX1WPY6UvnkXnMx2kAt4E4Ssu6DZ2aiB5RmLHo,0.0007185173054877,0,579747.91726174,down,2023-09-29 09:26:08.761
7378,"8j3hXRK5rdoZ2vSpGLRmXtWmW6iYaRUw5xVk4Kzmc9Hp",0.0002246659607457,0,17.49172378,down,2023-09-29 09:26:08.770
7379,HonyeYAaTPgKUgQpayL914P6VAqbQZPrbkGMETZvW4iN,0.0009628920006832,0,3.86645889,up,2023-09-29 09:26:08.778
7380,"5s4BYUXLuvs9ZcVDTxkTpKhThWFSpaU8GG55q2iySe2N",0.0000323197574663,0,4787.39267326,up,2023-09-29 09:26:08.786
7381,YtfMZ4jg2ubdz4GasY86iuGjHdo5rCPJnFqgSf8gxAz,0.0003938428080439,0,112.45838399,up,2023-09-29 09:26:08.794
7382,Taki7fi3Zicv7Du1xNAWLaf6mRK7ikdn77HeGzgwvo4,0.006418821556578501,0,436723.34501303,up,2023-09-29 09:26:08.803
7383,PRiME7gDoiG1vGr95a3CRMv9xHY7UGjd4JKvfSkmQu2,0.01759961499742432,0,119.98770521,down,2023-09-29 09:26:08.811
7384,A3HyGZqe451CBesNqieNPfJ4A9Mu332ui8ni6dobVSLB,0.0002781800131701,0,46.62186465,up,2023-09-29 09:26:08.820
7385,"8s9FCz99Wcr3dHpiauFRi6bLXzshXfcGTfgQE7UEopVx",0.0000450944383863,0,20.07831644,up,2023-09-29 09:26:08.828
7386,ANAxByE6G2WjFp7A4NqtWYXb3mgruyzZYg3spfxe6Lbo,0.05012519642448759,0,0,down,2023-09-29 09:26:08.838
7387,NRVwhjBQiUPYtfDT5zRBVJajzFQHaBUNtC7SNVvqRFa,0.006939517051865782,0,4.09717729,down,2023-09-29 09:26:08.846
7388,"95bzgMCtKw2dwaWufV9iZyu64DQo1eqw6QWnFMUSnsuF",0.0000900399095203,0,2.30412681,up,2023-09-29 09:26:08.854
7389,BKipkearSqAUdNKa1WDstvcMjoPsSKBuNyvKDQDDu9WE,0.0001523293090103,31959.4377289053,729.57195357,up,2023-09-29 09:26:08.862
7390,EAefyXw6E8sny1cX3LTH6RSvtzH6E5EFy1XsE2AiH1f3,0.0000149242760651,0,7.23222099,down,2023-09-29 09:26:08.871
7391,"2cJgFtnqjaoiu9fKVX3fny4Z4pRzuaqfJ3PBTMk2D9ur",0.004182191420607802,0,21.14172065,down,2023-09-29 09:26:08.879
7392,"87rSGrpYdmTxfNBf8o2cpyiNcxCmNhUPBXjT8aoyfob5",0.0001421597676248,0,4.5343064,up,2023-09-29 09:26:08.888
7393,LFNTYraetVioAPnGJht4yNg2aUZFXR776cMeN9VMjXp,0.20296259018790616,0,882.1205171,down,2023-09-29 09:26:08.896
7394,CJ5U6wPmjxFUyTJpUTS7Rt1UqhTmSVRMvmJ8WD4nndXW,0.0018644713513602915,0,44.31455678,up,2023-09-29 09:26:08.904
7395,FoRGERiW7odcCBGU1bztZi16osPBHjxharvDathL5eds,0.040430274241437116,0,32653.50963886,up,2023-09-29 09:26:08.912
7396,"36s9cAKFqea4gGFwAjG92Aoo3Zx5L3AbqBB519QeKsZU",0.0000264394216211,0,47965.57665442,down,2023-09-29 09:26:08.921
7397,htoHLBJV1err8xP5oxyQdV2PLQhtVjxLXpKB7FsgJQD,0.0017373363218873207,0,4668.54716051,up,2023-09-29 09:26:08.928
7398,"5PmpMzWjraf3kSsGEKtqdUsCoLhptg4yriZ17LKKdBBy",0.008921194269625362,0,0,down,2023-09-29 09:26:08.937
7399,GWsZd8k85q2ie9SNycVSLeKkX7HLZfSsgx6Jdat9cjY1,0.04100024138389097,0,1779.79329543,down,2023-09-29 09:26:08.945
7400,GoLDYyyiVeXnVf9qgoK712N5esm1cCbHEK9aNJFx47Sx,0.0000266914461583,0,69.58195936,down,2023-09-29 09:26:08.952
7401,EzfnjRUKtc5vweE1GCLdHV4MkDQ3ebSpQXLobSKgQ9RB,0.004902303344726472,0,286.93653398,down,2023-09-29 09:26:08.960
7402,C6qep3y7tCZUJYDXHiwuK46Gt6FsoxLi8qV1bTCRYaY1,0.0005157852865796,0,3161.68029039,down,2023-09-29 09:26:08.969
7403,Ea5SjE2Y6yvCeW5dYTn7PYMuW5ikXkvbGdcmSnXeaLjS,0.9985635444699396,0,108392.97029173,up,2023-09-29 09:26:08.977
7404,A9mUU4qviSctJVPJdBJWkb28deg915LYJKrzQ19ji3FM,1.0039212394707029,0,439141.75377787,up,2023-09-29 09:26:08.986
7405,USDrbBQwQbQ2oWHUPfA8QBHcyVxKUq1xHyXsSLKdUq2,0.9880057651538289,0,8.37340365,down,2023-09-29 09:26:08.994
7406,kiGenopAScF8VF31Zbtx2Hg8qA5ArGqvnVtXb83sotc,0.003629898530342699,0,1402.68225019,up,2023-09-29 09:26:09.002
7407,PRAxfbouRoJ9yZqhyejEAH6RvjJ86Y82vfiZTBSM3xG,0.00453633086580604,0,0,down,2023-09-29 09:26:09.010
7408,FoXyMu5xwXre7zEoSvzViRk3nGawHUp9kUh97y2NDhcq,0.0020655088740804636,0,139.69868943,down,2023-09-29 09:26:09.018
7409,xALGoH1zUfRmpCriy94qbfoMXHtK6NDnMKzT4Xdvgms,0.10137768648362233,0,50.38884535,up,2023-09-29 09:26:09.026
7410,"8c71AvjQeKKeWRe8jtTGG1bJ2WiYXQdbjqFbUfhHgSVk",0.10685589572544717,0,4410.70269897,up,2023-09-29 09:26:09.034
7411,"9tzZzEHsKnwFL1A3DyFJwj36KnZj3gZ7g4srWp9YTEoh",0.0000348203945689,0,111.97159789,down,2023-09-29 09:26:09.042
7412,NGK3iHqqQkyRZUj4uhJDQqEyKKcZ7mdawWpqwMffM3s,0.001185854800093417,0,5.5832636,down,2023-09-29 09:26:09.051
7413,LABSfApdYpC5Ek1tQiCFAoQP5K8CvADe2GgdYrA2QHh,0.0000463504431592,0,0.81720451,up,2023-09-29 09:26:09.059
7414,"6AarZpv8KwmPBxBEZdRmd3g1q2tUBaSgTNQ5e621qcZQ",0.7783660765964584,0,0,down,2023-09-29 09:26:09.068
7415,DSXWF79VQ3RzFBB67WeNfCzfzAQq5X6m97zi85bq1TRx,0.5944254250810884,0,0,down,2023-09-29 09:26:09.076
7416,XwTZraiF1dVh69cZ2SpqyjDLmei2uVps5CYHD9vqK6d,0.0006996801552454,0,0,down,2023-09-29 09:26:09.085
7417,Ca9LxRYdZ7jK4QAqjLo4iaYmiV8FNdngtSkzM69hzgDX,1.0787984221006184,0,0,down,2023-09-29 09:26:09.093
7418,EKLq86cHRwc8Spkcx2noPnfoVyQvcWSeud5JMJnTxNAD,0.1938059274756402,0,0,down,2023-09-29 09:26:09.103
7419,CWBzupvyXN1Cf5rsBEHbzfTFvreLfUaJ77BMNLVJ739y,0.2701940893354574,0,44478.29280946,up,2023-09-29 09:26:09.111
7420,METAewgxyPbgwsseH8T16a39CQ5VyVxZi9zXiDPY18m,0.04588541405538615,0,493976.1061228,up,2023-09-29 09:26:09.120
7421,rainH85N1vCoerCi4cQ3w6mCf7oYUdrsTFtFzpaRwjL,0.0033824456879970426,0,50.58810146,up,2023-09-29 09:26:09.128
7422,CLAsHPfTPpsXmzZzdexdEuKeRzZrWjZFRHQEPu2kSgWM,0.0015198670805579057,0,0,down,2023-09-29 09:26:09.136
7423,efk1hwJ3QNV9dc5qJaLyaw9fhrRdjzDTsxbtWXBh1Xu,0.01921457442932657,0,98916.30699869,down,2023-09-29 09:26:09.144
7424,kNkT1RDnexWqYP3EYGyWv5ZtazB8CfgGAfJtv9AQ3kz,0.14741011905429377,0,592.66541003,down,2023-09-29 09:26:09.153
7425,ANXqXpSkTEuCnR27YK2AoHNH2CCbiSaKYAKcDQVMi6ar,0.0007809829155107,0,1879.67365013,down,2023-09-29 09:26:09.161
7426,"3FHpkMTQ3QyAJoLoXVdBpH4TfHiehnL2kXmv9UXBpYuF",0.02708216001773601,0,2366.91631679,down,2023-09-29 09:26:09.170
7427,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,21.324721602760743,0,889283.52736291,up,2023-09-29 09:26:09.178
7428,GENZexWRRGNS2Ko5rEgGG1snRXpaa3CDDGYnhTSmE3kd,0.0002280137940059,0,21.18538592,up,2023-09-29 09:26:09.186
7429,HezGWsxSVMqEZy7HJf7TtXzQRLiDruYsheYWqoUVnWQo,0.002030058608753592,0,78.37499907,down,2023-09-29 09:26:09.195
7430,"4vMsoUT2BWatFweudnQM1xedRLfJgJ7hswhcpz4xgBTy",0.012054460233643911,0,83258.40583881,up,2023-09-29 09:26:09.205
7431,"9WMwGcY6TcbSfy9XPpQymY3qNEsvEaYL3wivdwPG2fpp",0.08439647437712904,0,28531.81223248,down,2023-09-29 09:26:09.214
7432,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,0.0000001974736222,10698329.2774648,3103642.05178551,down,2023-09-29 09:26:09.222
7433,GPyzPHuFFGvN4yWWixt6TYUtDG49gfMdFFi2iniTmCkh,0.0000000000262766,0,1.52456035,up,2023-09-29 09:26:09.230
7434,"5yxNbU8DgYJZNi3mPD9rs4XLh9ckXrhPjJ5VCujUWg5H",0.0000000011682596,0,119.62606299,down,2023-09-29 09:26:09.239
7435,H1G6sZ1WDoMmMCFqBKAbg9gkQPCo1sKQtaJWz9dHmqZr,0.7045987461542333,0,160.27922944,down,2023-09-29 09:26:09.246
7436,"5MAYDfq5yxtudAhtfyuMBuHZjgAbaS9tbEyEQYAhDS5y",0.0018714706741344224,56928148.9599879,1090169.11165225,down,2023-09-29 09:26:09.254
7437,o1Mw5Y3n68o8TakZFuGKLZMGjm72qv4JeoZvGiCLEvK,0.000000000767535,0,158.97546365,up,2023-09-29 09:26:09.263
7438,Doggoyb1uHFJGFdHhJf8FKEBUMv58qo98CisWgeD7Ftk,0.0000000006372047,0,93380.54025216,down,2023-09-29 09:26:09.272
7439,DfCqzB3mV3LuF2FWZ1GyXer4U5X118g8oUBExeUqzPss,0.0000000001926888,0,0,down,2023-09-29 09:26:09.281
7440,HDVR9Edy2o8uRdf5xFUDSGVLo556UjAaNR9BrwZ8QeMJ,0.0014448875091057475,0,0,down,2023-09-29 09:26:09.289
7441,boooCKXQn9YTK2aqN5pWftQeb9TH7cj7iUKuVCShWQx,0.0052312045806354,0,500.49460019,up,2023-09-29 09:26:09.297
7442,CRYPTi2V87Tu6aLc9gSwXM1wSLc6rjZh3TGC4GDRCecq,0.0006271116369849,0,0.17015565,down,2023-09-29 09:26:09.305
7443,ENvD2Y49D6LQwKTtcxnKBmEMmSYJPWMxXhNsAo18jxNc,0.0000042981005894,0,0,down,2023-09-29 09:26:09.314
7444,LMDAmLNduiDmSiMxgae1gW7ubArfEGdAfTpKohqE5gn,0.02057839865315145,0,4901.09135363,down,2023-09-29 09:26:09.322
7445,BWXrrYFhT7bMHmNBFoQFWdsSgA3yXoAnMhDK6Fn1eSEn,0.27548991171016995,0,98442.70432977,up,2023-09-29 09:26:09.331
7446,F9CpWoyeBJfoRB8f2pBe2ZNPbPsEE76mWZWme3StsvHK,0.0000581063619078,0,1802.76736429,up,2023-09-29 09:26:09.340
7447,yomFPUqz1wJwYSfD5tZJUtS3bNb8xs8mx9XzBv8RL39,0.001821804314310187,0,7512.89975842,down,2023-09-29 09:26:09.348
7448,B5Fvzd2RL5ctrmFsvDafXiNGbBqbxapiryJo8JfoSEcA,0.0000000000608772,0,2.03164322,down,2023-09-29 09:26:09.357
7449,"3dgCCb15HMQSA4Pn3Tfii5vRk7aRqTH95LJjxzsG2Mug",0.0260936904798443,0,28237.45757316,down,2023-09-29 09:26:09.365
7450,DUALa4FC2yREwZ59PHeu1un4wis36vHRv5hWVBmzykCJ,0.024490524701055054,0,0,down,2023-09-29 09:26:09.373
7451,"5tB5D6DGJMxxHYmNkfJNG237x6pZGEwTzGpUUh62yQJ7",0.07225704900247847,0,579900.16741822,up,2023-09-29 09:26:09.382
7452,"8BMzMi2XxZn9afRaMx5Z6fauk9foHXqV5cLTCYWRcVje",2.9993717926937062,0,727217.94598524,up,2023-09-29 09:26:09.391
7453,"4h41QKUkQPd2pCAFXNNgZUyGUxQ6E7fMexaZZHziCvhh",0.0008177636352932,0,874.78363101,down,2023-09-29 09:26:09.400
7454,EKSzNohjvyiDgX4t6YAQMnhcdz4Mh5ujDt3j2Faq1oVz,0.031823671257966216,0,12.38054204,up,2023-09-29 09:26:09.409
7455,octo82drBEdm8CSDaEKBymVn86TBtgmPnDdmE64PTqJ,0.0009901992825211,0,19127.57304673,up,2023-09-29 09:26:09.417
7456,mb1eu7TzEc71KxDpsmsKoucSSuuoGLv1drys1oP2jh6,0.0001861572071708,0,47440.15979908,up,2023-09-29 09:26:09.425
7457,iotEVVZLEywoTn1QdwNPddxPWszn3zFhEot3MfL9fns,0.0003955098927546,0,25433.62571749,up,2023-09-29 09:26:09.433
7458,HxRELUQfvvjToVbacjr9YECdfQMUqGgPYB68jVDYxkbr,0.01403749571003136,0,244560.58898718,up,2023-09-29 09:26:09.441
7459,AZsHEMXd36Bj1EMNXhowJajpUXzrKcK57wW4ZGXVa7yR,0.0000000225183789,0,321311.52653514,up,2023-09-29 09:26:09.449
7460,PugAiDuaQ5hzicBHAW9qrQQ8qi4B6sh3n7PknKhyjeX,0.0000000003414952,0,4918.40113001,down,2023-09-29 09:26:09.458
7461,SCSuPPNUSypLBsV4darsrYNg4ANPgaGhKhsA3GmMyjz,0.002201109811580077,0,49820.11171218,down,2023-09-29 09:26:09.468
7462,"9LmCL3nyvFG95cB9RpaszPTAwaQykVAHcSxQbJ6vNpAU",0.0027334467920057137,0,61.37795171,down,2023-09-29 09:26:09.477
7463,"5SwxhEunuUUcWe4ojybdDwky6dpLxAehNmF4AA71STNh",0.000000000674716,0,5463.59337634,up,2023-09-29 09:26:09.486
7464,BRUV9DjBeDZRamtWjhzQEH5roosnBApPhfqS1HQ23Xgy,0.0000000010723396,0,25.86218167,up,2023-09-29 09:26:09.494
7465,"4TUNzcgp2fPD48fcW4seRjyqyDZMrPj4ZubnXFEsKeYk",0.0000753385122535,0,11947.62313515,up,2023-09-29 09:26:09.502
7466,"31k88G5Mq7ptbRDf3AM13HAq6wRQHXHikR8hik7wPygk",0.19467272667431834,0,22605.59132599,up,2023-09-29 09:26:09.510
7467,GDfnEsia2WLAW5t8yx2X5j2mkfA74i5kwGdDuZHt7XmG,0.19726071397259026,0,317630.97870609,down,2023-09-29 09:26:09.519
7468,"4jE4VuqFWZfmSXjTDD5KUoN2qkVu96nPTPj4mhs5PA1W",0.0000000006023904,0,0.13374272,down,2023-09-29 09:26:09.527
7469,EsirN3orp85uyvZyDrZnbe9cyo7N1114ynLFdwMPCQce,0.020413656909812592,0,481.95745208,down,2023-09-29 09:26:09.535
7470,E5ZVeBMazQAYq4UEiSNRLxfMeRds9SKL31yPan7j5GJK,0.0018515855902965352,0,90.4314732,down,2023-09-29 09:26:09.543
7471,"9DZ58i5vAfk3JaFVYezYzhrVht7j8McZsUbuTcDiSbrP",0.0033050483126026682,0,107398.46502731,up,2023-09-29 09:26:09.552
7472,LTXH7nCGXz5TBZ57H8oZu7YwmDSVfSqWViW4B28yg8X,0.0000183957353428,0,5406.55522398,down,2023-09-29 09:26:09.560
7473,BiDB55p4G3n1fGhwKFpxsokBMqgctL4qnZpDH1bVQxMD,0.00531364893489563,2063814.47612143,52996.47702253,down,2023-09-29 09:26:51.821
7474,DRh7AedYnCCpEwhPHSVox24g2zxqBK84MroyuXCknP8c,0.36739079909025874,0,0,down,2023-09-29 09:26:51.831
7475,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,0.1605762039189358,7182567.75551729,2291590.78206006,down,2023-09-29 09:26:51.839
7476,"6y8W5YwAuzostqrS4YDJufBvksosfSi47Pd8U4A5vrBC",0.009567619716761467,0,189278.18317503,up,2023-09-29 09:26:51.848
7477,"8PMHT4swUMtBzgHnh5U564N5sjPSiUz2cjEQzFnnP1Fo",0.010219942894913731,0,18.41390905,down,2023-09-29 09:26:51.858
7478,CRWNYkqdgvhGGae9CKfNka58j6QQkaD5bLhKXvUYqnc1,0.0016640438123090052,769107.553389231,161243.30451865,up,2023-09-29 09:26:51.867
7479,StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT,0.012677909176618053,50711.6367064722,44002.14249901,up,2023-09-29 09:26:51.875
7480,"4dmKkXNHdgYsXqBHCuMikNQWwVomZURhYvkkX5c4pQ7y",0.0020537650262691227,11552.4282727638,53815.74609273,up,2023-09-29 09:26:51.883
7481,ETAtLmCmsoiEEKfNrHKJ2kYy3MoABhU6NQvpSfij5tDs,6.243064304028343,0,168671.56147552,down,2023-09-29 09:26:51.893
7482,"7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU",0.002799175175570179,10236960.0137485,270296.14966168,up,2023-09-29 09:26:51.901
7483,xxxxa1sKNGwFtw2kFn8XauW9xq8hBZ5kVtcSesTT9fW,0.030102401799103725,3010240.17991037,866991.43822443,up,2023-09-29 09:26:51.909
